ShipmentID,order_id_FK,OrderDate,ShipDate,ShipMode,CustomerID,ProductID
4541,4541,12/7/2016,17/7/2016,Second Class,19615,10000526
4542,4542,12/7/2016,17/7/2016,Second Class,19615,10003314
4543,4543,12/7/2016,17/7/2016,Second Class,19615,10003190
4544,4544,12/7/2016,17/7/2016,Second Class,19615,10001861
4545,4545,12/7/2016,17/7/2016,Second Class,19615,10003963
4546,4546,30/4/2018,2/5/2018,First Class,18520,10003388
4547,4547,13/7/2015,17/7/2015,Standard Class,14620,10002855
4548,4548,27/12/2015,2/1/2016,Standard Class,15490,10004886
4549,4549,27/12/2015,2/1/2016,Standard Class,15490,10003657
4550,4550,27/2/2017,1/3/2017,Second Class,13930,10004738
4551,4551,23/3/2016,26/3/2016,First Class,20470,10003112
4552,4552,23/3/2016,26/3/2016,First Class,20470,10002486
4553,4553,21/10/2018,28/10/2018,Standard Class,18370,10003984
4554,4554,31/12/2015,5/1/2016,Standard Class,11815,10004773
4555,4555,5/5/2015,8/5/2015,First Class,13870,10001146
4556,4556,4/12/2016,9/12/2016,Second Class,14860,10003296
4557,4557,4/12/2016,9/12/2016,Second Class,14860,10000193
4558,4558,4/12/2016,9/12/2016,Second Class,14860,10002111
4559,4559,26/9/2018,30/9/2018,Standard Class,20125,10003298
4560,4560,9/12/2015,14/12/2015,Standard Class,12955,10004950
4561,4561,3/12/2018,10/12/2018,Standard Class,17575,10002350
4562,4562,3/12/2018,10/12/2018,Standard Class,17575,10004233
4563,4563,3/12/2018,10/12/2018,Standard Class,17575,10001892
4564,4564,8/11/2016,13/11/2016,Standard Class,13660,10003291
4565,4565,19/4/2015,21/4/2015,Second Class,18595,10004017
4566,4566,25/5/2016,27/5/2016,Second Class,18445,10002445
4567,4567,25/5/2016,27/5/2016,Second Class,18445,10001718
4568,4568,17/7/2018,21/7/2018,Standard Class,10255,10004202
4569,4569,12/12/2017,18/12/2017,Standard Class,17650,10002103
4570,4570,12/12/2017,18/12/2017,Standard Class,17650,10003724
4571,4571,12/12/2017,18/12/2017,Standard Class,17650,10003732
4572,4572,12/12/2017,18/12/2017,Standard Class,17650,10000885
4573,4573,11/4/2015,16/4/2015,Standard Class,20110,10004817
4574,4574,9/6/2016,15/6/2016,Standard Class,10765,10001670
4575,4575,27/7/2015,2/8/2015,Standard Class,10045,10002709
4576,4576,31/7/2016,6/8/2016,Standard Class,10405,10004469
4577,4577,19/9/2017,22/9/2017,First Class,10720,10003424
4578,4578,10/6/2017,12/6/2017,First Class,16000,10003720
4579,4579,26/8/2017,28/8/2017,Second Class,21430,10000390
4580,4580,2/11/2018,4/11/2018,Second Class,18310,10001335
4581,4581,2/11/2018,4/11/2018,Second Class,18310,10003469
4582,4582,2/11/2018,4/11/2018,Second Class,18310,10003718
4583,4583,2/11/2018,4/11/2018,Second Class,18310,10004838
4584,4584,2/11/2018,4/11/2018,Second Class,18310,10002508
4585,4585,2/11/2018,4/11/2018,Second Class,18310,10001511
4586,4586,26/12/2017,31/12/2017,Standard Class,18130,10000952
4587,4587,26/12/2017,31/12/2017,Standard Class,18130,10002275
4588,4588,26/12/2017,31/12/2017,Standard Class,18130,10003535
4589,4589,26/12/2017,31/12/2017,Standard Class,18130,10004052
4590,4590,26/12/2017,31/12/2017,Standard Class,18130,10003473
4591,4591,26/12/2017,31/12/2017,Standard Class,18130,10001897
4592,4592,5/12/2017,10/12/2017,Second Class,21475,10000034
4593,4593,28/8/2018,1/9/2018,Standard Class,17650,10004115
4594,4594,28/8/2018,1/9/2018,Standard Class,17650,10001947
4595,4595,16/7/2016,20/7/2016,Standard Class,17890,10004853
4596,4596,16/7/2016,20/7/2016,Standard Class,17890,10000483
4597,4597,16/7/2016,20/7/2016,Standard Class,17890,10001332
4598,4598,26/5/2016,29/5/2016,Second Class,11170,10003790
4599,4599,26/5/2016,29/5/2016,Second Class,11170,10003134
4600,4600,26/5/2016,29/5/2016,Second Class,11170,10004459
4601,4601,26/5/2016,29/5/2016,Second Class,11170,10003628
4602,4602,28/5/2016,2/6/2016,Standard Class,17770,10004093
4603,4603,28/5/2016,2/6/2016,Standard Class,17770,10001490
4604,4604,28/5/2016,2/6/2016,Standard Class,17770,10000605
4605,4605,28/5/2016,2/6/2016,Standard Class,17770,10004255
4606,4606,9/11/2018,14/11/2018,Standard Class,15745,10000023
4607,4607,24/1/2017,26/1/2017,Second Class,14965,10000285
4608,4608,31/12/2017,6/1/2018,Standard Class,13915,10000588
4609,4609,31/12/2017,6/1/2018,Standard Class,13915,10002250
4610,4610,5/9/2017,10/9/2017,Standard Class,14410,10002457
4611,4611,5/9/2017,10/9/2017,Standard Class,14410,10002763
4612,4612,4/9/2016,7/9/2016,Second Class,13180,10000109
4613,4613,21/9/2016,26/9/2016,Standard Class,21550,10002415
4614,4614,21/9/2016,26/9/2016,Standard Class,21550,10000785
4615,4615,24/12/2018,25/12/2018,First Class,19675,10001449
4616,4616,24/12/2018,25/12/2018,First Class,19675,10001670
4617,4617,5/10/2016,8/10/2016,Second Class,20965,10001328
4618,4618,9/9/2018,14/9/2018,Standard Class,20335,10001225
4619,4619,9/9/2018,14/9/2018,Standard Class,20335,10000357
4620,4620,9/9/2018,14/9/2018,Standard Class,20335,10000046
4621,4621,9/9/2018,14/9/2018,Standard Class,20335,10000023
4622,4622,13/11/2017,18/11/2017,Standard Class,12760,10003455
4623,4623,13/11/2017,18/11/2017,Standard Class,12760,10000876
4624,4624,13/11/2017,18/11/2017,Standard Class,12760,10003582
4625,4625,13/11/2017,18/11/2017,Standard Class,12760,10004258
4626,4626,15/10/2016,15/10/2016,Same Day,14725,10000719
4627,4627,3/8/2018,8/8/2018,Second Class,11725,10001297
4628,4628,3/8/2018,8/8/2018,Second Class,11725,10000723
4629,4629,21/8/2016,26/8/2016,Standard Class,13180,10003893
4630,4630,21/8/2016,26/8/2016,Standard Class,13180,10000736
4631,4631,12/3/2018,17/3/2018,Standard Class,11380,10000736
4632,4632,27/4/2018,29/4/2018,First Class,10915,10003373
4633,4633,27/4/2018,29/4/2018,First Class,10915,10000390
4634,4634,27/4/2018,29/4/2018,First Class,10915,10001725
4635,4635,11/9/2017,16/9/2017,Standard Class,15565,10001943
4636,4636,11/9/2017,16/9/2017,Standard Class,15565,10002312
4637,4637,22/10/2018,24/10/2018,Second Class,14905,10000831
4638,4638,22/10/2018,24/10/2018,Second Class,14905,10000749
4639,4639,2/8/2016,6/8/2016,Standard Class,12640,10002003
4640,4640,2/8/2016,6/8/2016,Standard Class,12640,10001972
4641,4641,12/8/2017,16/8/2017,Standard Class,11125,10000225
4642,4642,30/5/2015,5/6/2015,Standard Class,13840,10001622
4643,4643,26/4/2017,1/5/2017,Standard Class,13360,10004983
4644,4644,14/5/2018,19/5/2018,Standard Class,16585,10003228
4645,4645,14/5/2018,19/5/2018,Standard Class,16585,10004498
4646,4646,8/4/2018,12/4/2018,Standard Class,10120,10001878
4647,4647,8/4/2018,12/4/2018,Standard Class,10120,10002923
4648,4648,17/2/2018,23/2/2018,Standard Class,14410,10001838
4649,4649,17/2/2018,23/2/2018,Standard Class,14410,10003123
4650,4650,24/6/2018,26/6/2018,Second Class,16480,10001332
4651,4651,5/5/2015,10/5/2015,Standard Class,16330,10003442
4652,4652,3/5/2016,7/5/2016,Standard Class,20785,10001468
4653,4653,3/5/2016,7/5/2016,Standard Class,20785,10003266
4654,4654,3/5/2016,7/5/2016,Standard Class,20785,10002230
4655,4655,3/5/2016,7/5/2016,Standard Class,20785,10003622
4656,4656,3/5/2016,7/5/2016,Standard Class,20785,10001542
4657,4657,3/5/2016,7/5/2016,Standard Class,20785,10002965
4658,4658,3/5/2016,7/5/2016,Standard Class,20785,10000563
4659,4659,18/9/2017,22/9/2017,Standard Class,18850,10002787
4660,4660,22/9/2017,26/9/2017,Standard Class,10450,10004022
4661,4661,22/9/2017,26/9/2017,Standard Class,10450,10001158
4662,4662,10/1/2017,17/1/2017,Standard Class,16585,10000076
4663,4663,10/1/2017,17/1/2017,Standard Class,16585,10002335
4664,4664,6/5/2018,11/5/2018,Standard Class,13555,10002827
4665,4665,6/5/2018,11/5/2018,Standard Class,13555,10001601
4666,4666,6/5/2018,11/5/2018,Standard Class,13555,10001932
4667,4667,31/7/2017,6/8/2017,Standard Class,16645,10001005
4668,4668,31/7/2017,6/8/2017,Standard Class,16645,10004042
4669,4669,31/7/2017,6/8/2017,Standard Class,16645,10001079
4670,4670,31/7/2017,6/8/2017,Standard Class,16645,10002918
4671,4671,27/3/2018,29/3/2018,Second Class,10270,10003832
4672,4672,14/3/2015,19/3/2015,Standard Class,15295,10001617
4673,4673,14/3/2015,19/3/2015,Standard Class,15295,10000736
4674,4674,14/3/2015,19/3/2015,Standard Class,15295,10004877
4675,4675,14/3/2015,19/3/2015,Standard Class,15295,10003221
4676,4676,14/3/2015,19/3/2015,Standard Class,15295,10003007
4677,4677,14/7/2017,18/7/2017,Second Class,19450,10000936
4678,4678,1/12/2017,1/12/2017,Same Day,18190,10003811
4679,4679,29/8/2017,3/9/2017,Standard Class,14530,10004152
4680,4680,29/8/2017,3/9/2017,Standard Class,14530,10002853
4681,4681,29/8/2017,3/9/2017,Standard Class,14530,10002071
4682,4682,29/8/2017,3/9/2017,Standard Class,14530,10000053
4683,4683,24/6/2017,30/6/2017,Standard Class,15040,10001305
4684,4684,30/3/2018,3/4/2018,Standard Class,11155,10001525
4685,4685,20/12/2015,22/12/2015,First Class,11995,10001876
4686,4686,20/12/2015,22/12/2015,First Class,11995,10003628
4687,4687,20/12/2015,22/12/2015,First Class,11995,10004860
4688,4688,20/12/2015,22/12/2015,First Class,11995,10000357
4689,4689,20/12/2015,22/12/2015,First Class,11995,10003270
4690,4690,17/12/2016,17/12/2016,Same Day,15835,10000320
4691,4691,17/12/2016,17/12/2016,Same Day,15835,10003846
4692,4692,17/12/2016,17/12/2016,Same Day,15835,10004875
4693,4693,17/12/2016,17/12/2016,Same Day,15835,10003817
4694,4694,17/12/2016,17/12/2016,Same Day,15835,10002116
4695,4695,11/5/2018,17/5/2018,Standard Class,16120,10003481
4696,4696,11/5/2018,17/5/2018,Standard Class,16120,10004180
4697,4697,11/5/2018,17/5/2018,Standard Class,16120,10003657
4698,4698,11/5/2018,17/5/2018,Standard Class,16120,10001967
4699,4699,24/6/2017,28/6/2017,Standard Class,13075,10002082
4700,4700,17/5/2017,18/5/2017,First Class,10900,10000381
4701,4701,17/5/2017,18/5/2017,First Class,10900,10002475
4702,4702,17/5/2017,18/5/2017,First Class,10900,10003975
4703,4703,29/6/2018,30/6/2018,First Class,21850,10003091
4704,4704,29/6/2018,30/6/2018,First Class,21850,10002974
4705,4705,29/6/2018,30/6/2018,First Class,21850,10000255
4706,4706,29/6/2018,30/6/2018,First Class,21850,10001284
4707,4707,31/3/2015,31/3/2015,Same Day,15280,10003529
4708,4708,16/12/2015,21/12/2015,Standard Class,13720,10000029
4709,4709,16/12/2015,21/12/2015,Standard Class,13720,10002116
4710,4710,18/5/2018,20/5/2018,First Class,10105,10002200
4711,4711,12/5/2016,16/5/2016,Standard Class,16765,10000441
4712,4712,3/12/2018,7/12/2018,Second Class,12655,10002958
4713,4713,12/12/2016,17/12/2016,Standard Class,13960,10001662
4714,4714,10/10/2016,11/10/2016,First Class,13420,10004101
4715,4715,18/4/2016,20/4/2016,Second Class,13255,10002756
4716,4716,18/4/2016,20/4/2016,Second Class,13255,10000483
4717,4717,7/6/2015,11/6/2015,Second Class,18550,10002041
4718,4718,1/9/2018,7/9/2018,Standard Class,12325,10001166
4719,4719,22/5/2017,22/5/2017,Same Day,15490,10004345
4720,4720,11/11/2017,15/11/2017,Standard Class,16795,10002852
4721,4721,11/11/2017,15/11/2017,Standard Class,16795,10001058
4722,4722,25/11/2015,29/11/2015,Second Class,18175,10003470
4723,4723,25/11/2015,29/11/2015,Second Class,18175,10003159
4724,4724,7/11/2015,12/11/2015,Standard Class,16900,10003684
4725,4725,18/7/2017,23/7/2017,Second Class,20935,10000487
4726,4726,29/3/2016,31/3/2016,Second Class,19435,10001736
4727,4727,29/3/2016,31/3/2016,Second Class,19435,10001609
4728,4728,29/3/2016,31/3/2016,Second Class,19435,10003116
4729,4729,29/3/2016,31/3/2016,Second Class,19435,10004586
4730,4730,7/4/2017,12/4/2017,Standard Class,13600,10000454
4731,4731,13/6/2016,19/6/2016,Standard Class,19045,10004970
4732,4732,13/6/2016,19/6/2016,Standard Class,19045,10002824
4733,4733,13/6/2016,19/6/2016,Standard Class,19045,10003657
4734,4734,18/2/2016,24/2/2016,Standard Class,14755,10003510
4735,4735,18/2/2016,24/2/2016,Standard Class,14755,10001676
4736,4736,12/11/2018,16/11/2018,Standard Class,12355,10004853
4737,4737,12/11/2018,16/11/2018,Standard Class,12355,10000315
4738,4738,12/11/2018,16/11/2018,Standard Class,12355,10000381
4739,4739,5/3/2018,5/3/2018,Same Day,16060,10002763
4740,4740,5/3/2018,5/3/2018,Same Day,16060,10000877
4741,4741,5/3/2018,5/3/2018,Same Day,16060,10001071
4742,4742,5/3/2018,5/3/2018,Same Day,16060,10001097
4743,4743,3/3/2017,3/3/2017,Same Day,21160,10004782
4744,4744,3/3/2017,3/3/2017,Same Day,21160,10000672
4745,4745,24/12/2017,25/12/2017,First Class,11245,10002986
4746,4746,7/10/2017,9/10/2017,First Class,13495,10001972
4747,4747,9/12/2017,13/12/2017,Standard Class,13870,10000169
4748,4748,20/11/2018,24/11/2018,Standard Class,14020,10001482
4749,4749,12/12/2016,16/12/2016,Standard Class,15925,10002018
4750,4750,3/2/2018,8/2/2018,Standard Class,20380,10000301
4751,4751,3/2/2018,8/2/2018,Standard Class,20380,10004381
4752,4752,21/9/2018,25/9/2018,Standard Class,13870,10004141
4753,4753,30/4/2018,5/5/2018,Standard Class,21475,10001575
4754,4754,3/11/2015,7/11/2015,Standard Class,20605,10000984
4755,4755,3/11/2015,7/11/2015,Standard Class,20605,10000666
4756,4756,3/11/2015,7/11/2015,Standard Class,20605,10003712
4757,4757,30/12/2017,4/1/2018,Standard Class,11785,10003720
4758,4758,30/12/2017,4/1/2018,Standard Class,11785,10001664
4759,4759,17/9/2015,21/9/2015,Standard Class,18550,10001453
4760,4760,24/11/2018,27/11/2018,First Class,18820,10001860
4761,4761,24/4/2016,28/4/2016,Standard Class,13270,10001044
4762,4762,9/3/2016,12/3/2016,First Class,18640,10002473
4763,4763,9/3/2016,12/3/2016,First Class,18640,10001809
4764,4764,2/6/2018,3/6/2018,Same Day,11860,10004733
4765,4765,19/9/2017,24/9/2017,Second Class,12430,10003355
4766,4766,19/9/2017,24/9/2017,Second Class,12430,10001212
4767,4767,31/10/2015,3/11/2015,Second Class,10450,10000486
4768,4768,23/11/2018,27/11/2018,Standard Class,12385,10004909
4769,4769,23/11/2018,27/11/2018,Standard Class,12385,10001613
4770,4770,23/11/2018,27/11/2018,Standard Class,12385,10004447
4771,4771,16/11/2018,21/11/2018,Standard Class,13795,10000255
4772,4772,19/2/2017,23/2/2017,Second Class,12760,10004425
4773,4773,19/2/2017,23/2/2017,Second Class,12760,10001664
4774,4774,7/11/2018,11/11/2018,Standard Class,19075,10000696
4775,4775,8/7/2015,10/7/2015,First Class,18025,10002647
4776,4776,7/11/2015,12/11/2015,Standard Class,20725,10002758
4777,4777,7/11/2015,12/11/2015,Standard Class,20725,10000201
4778,4778,7/11/2015,12/11/2015,Standard Class,20725,10004115
4779,4779,28/1/2018,1/2/2018,Standard Class,14575,10000806
4780,4780,11/12/2016,16/12/2016,Standard Class,15070,10001473
4781,4781,11/12/2016,16/12/2016,Standard Class,15070,10003450
4782,4782,11/12/2016,16/12/2016,Standard Class,15070,10001545
4783,4783,11/12/2016,16/12/2016,Standard Class,15070,10004396
4784,4784,11/12/2016,16/12/2016,Standard Class,15070,10002456
4785,4785,11/12/2016,16/12/2016,Standard Class,15070,10001473
4786,4786,11/12/2016,16/12/2016,Standard Class,15070,10000849
4787,4787,11/12/2016,16/12/2016,Standard Class,15070,10001166
4788,4788,11/12/2016,16/12/2016,Standard Class,15070,10003256
4789,4789,29/6/2016,4/7/2016,Standard Class,18055,10002870
4790,4790,16/3/2016,23/3/2016,Standard Class,18250,10001215
4791,4791,13/8/2016,17/8/2016,Standard Class,12595,10004187
4792,4792,14/5/2017,19/5/2017,Standard Class,17905,10001718
4793,4793,14/5/2017,19/5/2017,Standard Class,17905,10004983
4794,4794,14/5/2017,19/5/2017,Standard Class,17905,10002396
4795,4795,14/5/2017,19/5/2017,Standard Class,17905,10003988
4796,4796,14/5/2017,19/5/2017,Standard Class,17905,10002467
4797,4797,14/5/2017,19/5/2017,Standard Class,17905,10004002
4798,4798,14/5/2017,19/5/2017,Standard Class,17905,10002309
4799,4799,13/7/2018,17/7/2018,Second Class,17455,10003885
4800,4800,13/7/2018,17/7/2018,Second Class,17455,10002501
4801,4801,22/11/2016,25/11/2016,Second Class,18430,10000176
4802,4802,22/11/2016,25/11/2016,Second Class,18430,10000327
4803,4803,22/11/2016,25/11/2016,Second Class,18430,10004634
4804,4804,23/11/2015,28/11/2015,Standard Class,19210,10003040
4805,4805,27/12/2016,30/12/2016,First Class,19450,10003228
4806,4806,27/12/2016,30/12/2016,First Class,19450,10004345
4807,4807,14/11/2017,19/11/2017,Second Class,14110,10000785
4808,4808,14/11/2017,19/11/2017,Second Class,14110,10004115
4809,4809,14/11/2017,19/11/2017,Second Class,14110,10002813
4810,4810,8/5/2017,10/5/2017,First Class,21625,10002751
4811,4811,26/12/2015,31/12/2015,Standard Class,17695,10004569
4812,4812,26/12/2015,31/12/2015,Standard Class,17695,10002998
4813,4813,26/12/2015,31/12/2015,Standard Class,17695,10003287
4814,4814,26/12/2015,31/12/2015,Standard Class,17695,10001370
4815,4815,8/6/2018,14/6/2018,Standard Class,17125,10004040
4816,4816,7/4/2016,11/4/2016,Standard Class,19120,10002651
4817,4817,7/4/2016,11/4/2016,Standard Class,19120,10002402
4818,4818,10/7/2017,11/7/2017,Same Day,18565,10001658
4819,4819,21/11/2017,26/11/2017,Standard Class,12205,10000752
4820,4820,21/11/2017,26/11/2017,Standard Class,12205,10003817
4821,4821,21/11/2017,26/11/2017,Standard Class,12205,10001876
4822,4822,12/11/2018,15/11/2018,First Class,15610,10003460
4823,4823,1/11/2015,8/11/2015,Standard Class,15145,10000464
4824,4824,1/11/2015,8/11/2015,Standard Class,15145,10001919
4825,4825,15/5/2017,21/5/2017,Standard Class,21220,10002393
4826,4826,7/11/2015,12/11/2015,Standard Class,17365,10001293
4827,4827,7/11/2015,12/11/2015,Standard Class,17365,10004258
4828,4828,7/11/2015,12/11/2015,Standard Class,17365,10002214
4829,4829,7/11/2015,12/11/2015,Standard Class,17365,10004970
4830,4830,5/10/2018,10/10/2018,Standard Class,18175,10002571
4831,4831,5/10/2018,10/10/2018,Standard Class,18175,10002581
4832,4832,5/10/2018,10/10/2018,Standard Class,18175,10001097
4833,4833,1/6/2018,3/6/2018,First Class,14350,10003429
4834,4834,1/6/2018,3/6/2018,First Class,14350,10000682
4835,4835,1/6/2018,3/6/2018,First Class,14350,10001700
4836,4836,20/11/2018,25/11/2018,Standard Class,20050,10000629
4837,4837,23/12/2017,28/12/2017,Standard Class,18520,10001267
4838,4838,29/9/2018,4/10/2018,Standard Class,15280,10001418
4839,4839,7/11/2017,9/11/2017,First Class,12475,10004968
4840,4840,4/4/2015,5/4/2015,First Class,17515,10004140
4841,4841,23/7/2016,26/7/2016,Second Class,17830,10003460
4842,4842,25/6/2015,27/6/2015,Second Class,14620,10002115
4843,4843,25/6/2015,27/6/2015,Second Class,14620,10003478
4844,4844,25/6/2015,27/6/2015,Second Class,14620,10000475
4845,4845,8/9/2015,14/9/2015,Standard Class,17275,10003045
4846,4846,8/9/2015,14/9/2015,Standard Class,17275,10000454
4847,4847,8/9/2015,14/9/2015,Standard Class,17275,10000380
4848,4848,8/9/2015,14/9/2015,Standard Class,17275,10000736
4849,4849,12/12/2015,15/12/2015,Second Class,17155,10004270
4850,4850,12/12/2015,15/12/2015,Second Class,17155,10000617
4851,4851,12/12/2015,15/12/2015,Second Class,17155,10001706
4852,4852,13/1/2016,17/1/2016,Standard Class,19150,10003364
4853,4853,13/1/2016,17/1/2016,Standard Class,19150,10001861
4854,4854,13/1/2016,17/1/2016,Standard Class,19150,10004845
4855,4855,15/12/2018,19/12/2018,Standard Class,20140,10000823
4856,4856,18/12/2017,24/12/2017,Standard Class,14620,10001359
4857,4857,11/4/2015,16/4/2015,Second Class,14455,10001835
4858,4858,10/11/2017,14/11/2017,Standard Class,19975,10001191
4859,4859,10/11/2017,14/11/2017,Standard Class,19975,10003982
4860,4860,26/6/2018,30/6/2018,Standard Class,20725,10001425
4861,4861,13/11/2018,18/11/2018,Standard Class,21070,10001215
4862,4862,13/11/2018,18/11/2018,Standard Class,21070,10001718
4863,4863,13/11/2018,18/11/2018,Standard Class,21070,10000991
4864,4864,13/11/2018,18/11/2018,Standard Class,21070,10001613
4865,4865,24/11/2018,29/11/2018,Standard Class,20440,10003437
4866,4866,24/11/2018,29/11/2018,Standard Class,20440,10000675
4867,4867,23/5/2018,27/5/2018,Standard Class,16645,10000840
4868,4868,23/5/2018,27/5/2018,Standard Class,16645,10001947
4869,4869,23/5/2018,27/5/2018,Standard Class,16645,10002301
4870,4870,23/5/2018,27/5/2018,Standard Class,16645,10001922
4871,4871,2/12/2015,7/12/2015,Standard Class,16390,10001267
4872,4872,3/10/2015,9/10/2015,Standard Class,20155,10000532
4873,4873,3/10/2015,9/10/2015,Standard Class,20155,10002335
